run_id,target_line,run_number,depth_max,xdepth_max,mul_total,relin_total,mod_switch_total,he_add_total,rotate_total,rotation_keys,relin_keys,execution_time_ms,noise,llm_benchmark_compile_time_ms
5961,5434,3,3,2,2,2,2,2,2,0,1,286.283,42,156.066
5962,5435,1,7,2,48,48,48,48,48,0,1,287.057,41,156.504
5963,5435,2,7,2,48,48,48,48,48,0,1,286.943,42,161.007
5964,5435,3,7,2,48,48,48,48,48,0,1,287.298,42,156.882
5965,5436,1,4,2,4,4,4,4,4,0,1,286.858,41,183.144
5966,5436,2,4,2,4,4,4,4,4,0,1,287.051,42,181.57
5967,5436,3,4,2,4,4,4,4,4,0,1,286.936,42,181.216
5968,5437,1,8,3,5,5,5,5,5,1,1,286.207,42,245.344
5969,5437,2,8,3,5,5,5,5,5,1,1,287.041,41,224.593
5970,5437,3,8,3,5,5,5,5,5,1,1,286.997,42,222.306
5971,5438,1,6,1,16,16,16,16,16,0,1,287.06,41,218.899
5972,5438,2,6,1,16,16,16,16,16,0,1,286.334,42,148.76
5973,5438,3,6,1,16,16,16,16,16,0,1,287.172,41,146.965
5974,5439,1,7,2,9,9,9,9,9,0,1,287.114,42,452.228
5975,5439,2,7,2,9,9,9,9,9,0,1,287.159,41,457.984
5976,5439,3,7,2,9,9,9,9,9,0,1,286.812,42,456.822
5977,5440,1,7,2,10,10,10,10,10,0,1,287.124,42,443.755
5978,5440,2,7,2,10,10,10,10,10,0,1,286.442,42,441.089
5979,5440,3,7,2,10,10,10,10,10,0,1,287.234,42,446.105
5980,5441,1,5,1,19,19,19,19,19,0,1,286.942,41,155.81
5981,5441,2,5,1,19,19,19,19,19,0,1,287.176,41,153.659
5982,5441,3,5,1,19,19,19,19,19,0,1,286.404,42,154.487
5983,5442,1,7,2,7,7,7,7,7,1,1,286.524,42,1903.52
5984,5442,2,7,2,7,7,7,7,7,1,1,287.066,41,1886.03
5985,5442,3,7,2,7,7,7,7,7,1,1,286.159,42,1911.29
5986,5443,1,6,2,3,3,3,3,3,1,1,287.11,42,217.025
5987,5443,2,6,2,3,3,3,3,3,1,1,286.871,42,214.418
5988,5443,3,6,2,3,3,3,3,3,1,1,286.356,42,216.445
5989,5444,1,8,3,14,14,14,14,14,0,1,286.312,41,914.451
5990,5444,2,8,3,14,14,14,14,14,0,1,286.359,41,910.056
5991,5444,3,8,3,14,14,14,14,14,0,1,286.545,41,905.228
5992,5445,1,3,1,4,4,4,4,4,0,1,286.465,42,146.531
5993,5445,2,3,1,4,4,4,4,4,0,1,286.511,42,147.291
5994,5445,3,3,1,4,4,4,4,4,0,1,287.54,42,145.485
5995,5446,1,7,1,24,24,24,24,24,0,1,287.148,41,147.416
5996,5446,2,7,1,24,24,24,24,24,0,1,287.008,42,164.599
5997,5446,3,7,1,24,24,24,24,24,0,1,286.411,42,147.747
5998,5447,1,5,2,3,3,3,3,3,1,1,286.89,41,145.129
5999,5447,2,5,2,3,3,3,3,3,1,1,286.866,42,147.873
6000,5447,3,5,2,3,3,3,3,3,1,1,286.416,42,144.57
6001,5448,1,9,3,11,11,11,11,11,1,1,287.393,42,1663.37
6002,5448,2,9,3,11,11,11,11,11,1,1,286.967,41,1649.12
6003,5448,3,9,3,11,11,11,11,11,1,1,286.301,42,1642.69
6004,5449,1,5,2,8,8,8,8,8,0,1,286.82,41,839.974
6005,5449,2,5,2,8,8,8,8,8,0,1,286.901,42,838.104
6006,5449,3,5,2,8,8,8,8,8,0,1,286.999,42,835.217
6007,5450,1,6,2,11,11,11,11,11,0,1,286.51,42,155.89
6008,5450,2,6,2,11,11,11,11,11,0,1,287.093,41,155.613
6009,5450,3,6,2,11,11,11,11,11,0,1,287.162,42,154.536
6010,5451,1,6,3,5,5,5,5,5,1,1,286.252,42,164.838
6011,5451,2,6,3,5,5,5,5,5,1,1,286.221,41,148.806
6012,5451,3,6,3,5,5,5,5,5,1,1,286.731,41,149.671
6013,5452,1,5,2,5,5,5,5,5,1,1,286.508,42,146.18
6014,5452,2,5,2,5,5,5,5,5,1,1,287.183,42,146.048
6015,5452,3,5,2,5,5,5,5,5,1,1,286.956,42,146.292
6016,5453,1,8,4,14,14,14,14,14,0,1,286.546,42,605.404
6017,5453,2,8,4,14,14,14,14,14,0,1,286.41,42,602.411
6018,5453,3,8,4,14,14,14,14,14,0,1,287.164,42,601.944
6019,5454,1,5,2,7,7,7,7,7,0,1,286.266,42,193.624
6020,5454,2,5,2,7,7,7,7,7,0,1,286.247,41,193.549
6021,5454,3,5,2,7,7,7,7,7,0,1,286.537,42,193.235
6022,5455,1,4,1,4,4,4,4,4,0,1,286.505,42,154.739
6023,5455,2,4,1,4,4,4,4,4,0,1,287.252,42,154.308
6024,5455,3,4,1,4,4,4,4,4,0,1,286.293,42,157.755
6025,5456,1,8,3,12,12,12,12,12,0,1,286.908,42,1772.91
6026,5456,2,8,3,12,12,12,12,12,0,1,287.123,41,1780.62
6027,5456,3,8,3,12,12,12,12,12,0,1,286.371,42,1780.67
6028,5457,1,7,2,7,7,7,7,7,1,1,286.361,42,569.296
6029,5457,2,7,2,7,7,7,7,7,1,1,286.334,42,566.256
6030,5457,3,7,2,7,7,7,7,7,1,1,287.24,42,564.853
6031,5458,1,7,3,11,11,11,11,11,0,1,286.23,41,740.722
6032,5458,2,7,3,11,11,11,11,11,0,1,286.357,42,735.003
6033,5458,3,7,3,11,11,11,11,11,0,1,286.878,42,742.507
6034,5459,1,8,1,8,8,8,8,8,2,1,287.082,42,173.539
6035,5459,2,7,2,9,9,9,9,9,1,1,287.337,42,160.56
6036,5459,3,7,2,9,9,9,9,9,1,1,286.483,42,161.231
6037,5460,1,7,2,4,4,4,4,4,1,1,286.346,41,158.677
6038,5460,2,7,2,4,4,4,4,4,1,1,287.08,41,175.321
6039,5460,3,7,2,4,4,4,4,4,1,1,287.005,42,164.001
6040,5461,1,7,2,40,40,40,40,40,0,1,286.285,42,156.169
6041,5461,2,7,2,40,40,40,40,40,0,1,286.293,42,156.297
6042,5461,3,7,2,40,40,40,40,40,0,1,286.957,42,156.158
6043,5462,1,6,2,25,25,25,25,25,0,1,287.031,41,152.611
6044,5462,2,6,2,25,25,25,25,25,0,1,286.46,41,152.525
6045,5462,3,6,2,25,25,25,25,25,0,1,286.908,42,152.149
6046,5463,1,6,2,32,32,32,32,32,0,1,286.479,41,147.364
6047,5463,2,6,2,32,32,32,32,32,0,1,286.763,42,148.446
6048,5463,3,6,2,32,32,32,32,32,0,1,286.207,42,149.495
6049,5464,1,7,4,9,9,9,9,9,1,1,286.436,42,167.295
6050,5464,2,7,4,9,9,9,9,9,1,1,286.944,42,167.302
6051,5464,3,7,4,9,9,9,9,9,1,1,286.707,42,167.424
6052,5465,1,5,2,10,10,10,10,10,0,1,286.853,41,154.828
6053,5465,2,5,2,10,10,10,10,10,0,1,287.482,42,171.312
6054,5465,3,5,2,10,10,10,10,10,0,1,286.882,42,154.907
6055,5466,1,4,2,2,2,2,2,2,1,1,286.606,42,141.185
6056,5466,2,4,2,2,2,2,2,2,1,1,286.329,42,143.111
6057,5466,3,4,2,2,2,2,2,2,1,1,286.907,42,142.702
6058,5467,1,5,2,4,4,4,4,4,1,1,287.416,42,544.756
6059,5467,2,5,2,4,4,4,4,4,1,1,287.614,42,547.513
6060,5467,3,5,2,4,4,4,4,4,1,1,286.963,41,547.914
6061,5468,1,7,3,10,10,10,10,10,0,1,286.89,42,565.053
6062,5468,2,7,3,10,10,10,10,10,0,1,286.863,42,564.793
6063,5468,3,7,3,10,10,10,10,10,0,1,287.16,42,571.775
6064,5469,1,6,2,5,5,5,5,5,1,1,286.399,42,561.695
6065,5469,2,6,2,5,5,5,5,5,1,1,286.448,42,559.919
6066,5469,3,6,2,5,5,5,5,5,1,1,286.683,42,566.788
6067,5470,1,5,2,8,8,8,8,8,0,1,286.991,42,665.456
6068,5470,2,5,2,8,8,8,8,8,0,1,286.721,42,650.644
6069,5470,3,5,2,8,8,8,8,8,0,1,287.281,41,650.546
6070,5471,1,6,2,7,7,7,7,7,0,1,287.005,41,240.275
6071,5471,2,6,2,7,7,7,7,7,0,1,287.261,41,238.746
6072,5471,3,6,2,7,7,7,7,7,0,1,286.751,41,238.335
6073,5472,1,6,1,23,23,23,23,23,0,1,286.452,42,155.151
6074,5472,2,6,1,23,23,23,23,23,0,1,287.088,42,153.85
6075,5472,3,6,1,23,23,23,23,23,0,1,286.277,42,159.945
6076,5473,1,7,2,8,8,8,8,8,1,1,286.648,42,164.429
6077,5473,2,7,2,8,8,8,8,8,1,1,287.107,42,162.446
6078,5473,3,7,2,8,8,8,8,8,1,1,286.979,42,164.044
6079,5474,1,4,1,3,3,3,3,3,1,1,286.658,42,142.342
6080,5474,2,4,1,3,3,3,3,3,1,1,286.506,42,142.966
6081,5474,3,4,1,3,3,3,3,3,1,1,286.765,41,141.39
6082,5475,1,6,2,7,7,7,7,7,1,1,286.655,41,175.571
6083,5475,2,6,2,7,7,7,7,7,1,1,287.37,42,160.825
6084,5475,3,6,2,7,7,7,7,7,1,1,286.643,42,157.33
6085,5476,1,5,2,7,7,7,7,7,0,1,286.306,42,191.599
6086,5476,2,5,2,7,7,7,7,7,0,1,286.225,42,189.528
6087,5476,3,5,2,7,7,7,7,7,0,1,287.341,42,192.372
6088,5477,1,7,1,36,36,36,36,36,0,1,286.2,42,151.197
6089,5477,2,7,1,36,36,36,36,36,0,1,287.456,42,150.774
6090,5477,3,7,1,36,36,36,36,36,0,1,286.918,41,151.041
6091,5478,1,6,2,8,8,8,8,8,0,1,286.956,42,205.338
6092,5478,2,6,2,8,8,8,8,8,0,1,286.896,42,206.218
6093,5478,3,6,2,8,8,8,8,8,0,1,286.456,42,208.131
6094,5479,1,7,2,6,6,6,6,6,2,1,286.243,42,162.411
6095,5479,2,7,2,6,6,6,6,6,2,1,286.867,41,161.379
6096,5479,3,7,2,6,6,6,6,6,2,1,287.034,41,163.454
6097,5480,1,8,3,6,6,6,6,6,2,1,286.983,42,201.748
6098,5480,2,8,3,6,6,6,6,6,2,1,286.758,42,186.796
6099,5480,3,8,3,6,6,6,6,6,2,1,287.016,42,187.521
6100,5481,1,7,1,25,25,25,25,25,0,1,285.931,42,147.419
6101,5481,2,7,1,25,25,25,25,25,0,1,286.651,42,147.877
6102,5481,3,7,1,25,25,25,25,25,0,1,286.806,41,148.662
6103,5482,1,3,2,3,3,3,3,3,0,1,287.092,42,169.484
6104,5482,2,3,2,3,3,3,3,3,0,1,286.394,42,168.735
6105,5482,3,3,2,3,3,3,3,3,0,1,287.291,41,168.053
6106,5483,1,3,1,4,4,4,4,4,0,1,286.809,42,147.402
6107,5483,2,3,1,4,4,4,4,4,0,1,286.977,42,147.585
6108,5483,3,3,1,4,4,4,4,4,0,1,287.292,41,147.916
6109,5484,1,9,4,9,9,9,9,9,2,1,286.573,41,283.746
6110,5484,2,9,4,9,9,9,9,9,2,1,286.969,42,286.238
6111,5484,3,9,4,9,9,9,9,9,2,1,285.815,42,284.384
6112,5485,1,6,2,4,4,4,4,4,1,1,286.753,41,275.71
6113,5485,2,6,2,4,4,4,4,4,1,1,286.564,42,260.653
6114,5485,3,6,2,4,4,4,4,4,1,1,286.542,42,258.39
6115,5486,1,6,2,5,5,5,5,5,1,1,286.836,42,1905.69
6116,5486,2,6,2,5,5,5,5,5,1,1,286.666,42,1947.84
6117,5486,3,6,2,5,5,5,5,5,1,1,285.973,42,1929.5
6118,5487,1,7,1,21,21,21,21,21,0,1,286.513,41,147.035
6119,5487,2,7,1,21,21,21,21,21,0,1,287.183,42,145.714
6120,5487,3,7,1,21,21,21,21,21,0,1,286.907,41,148.586
6121,5488,1,4,2,5,5,5,5,5,0,1,286.811,41,164.349
6122,5488,2,4,2,5,5,5,5,5,0,1,286.532,42,162.886
6123,5488,3,4,2,5,5,5,5,5,0,1,287.074,41,162.954
6124,5489,1,4,1,6,6,6,6,6,0,1,286.984,42,149.939
6125,5489,2,4,1,6,6,6,6,6,0,1,286.44,42,148.175
6126,5489,3,4,1,6,6,6,6,6,0,1,286.385,42,161.212
6127,5490,1,4,1,7,7,7,7,7,0,1,286.423,42,175.269
6128,5490,2,4,1,7,7,7,7,7,0,1,286.56,42,178.917
6129,5490,3,4,1,7,7,7,7,7,0,1,286.802,41,181.019
6130,5491,1,9,3,9,9,9,9,9,2,1,286.529,41,297.082
6131,5491,2,9,3,9,9,9,9,9,2,1,286.47,42,298.016
6132,5491,3,9,3,9,9,9,9,9,2,1,286.727,41,298.527
6133,5492,1,4,2,8,8,8,8,8,0,1,286.93,42,146.784
6134,5492,2,4,2,8,8,8,8,8,0,1,287.049,42,147.238
6135,5492,3,4,2,8,8,8,8,8,0,1,286.703,41,149.176
6136,5493,1,5,1,18,18,18,18,18,0,1,287.002,41,156.75
6137,5493,2,5,1,18,18,18,18,18,0,1,286.581,42,157.181
6138,5493,3,5,1,18,18,18,18,18,0,1,286.996,41,157.145
6139,5494,1,8,4,9,9,9,9,9,2,1,286.697,41,189.768
6140,5494,2,8,4,9,9,9,9,9,2,1,286.928,41,188.858
6141,5494,3,8,4,9,9,9,9,9,2,1,286.774,41,205.983
6142,5495,1,7,2,6,6,6,6,6,1,1,286.912,42,158.575
6143,5495,2,7,2,6,6,6,6,6,1,1,286.889,41,158.795
6144,5495,3,7,2,6,6,6,6,6,1,1,286.616,41,159.851
6145,5496,1,5,2,3,3,3,3,3,1,1,286.535,42,456.366
6146,5496,2,5,2,3,3,3,3,3,1,1,286.745,42,457.351
6147,5496,3,5,2,3,3,3,3,3,1,1,286.524,42,457.624
6148,5497,1,6,2,5,5,5,5,5,1,1,288.405,42,150.731
6149,5497,2,6,2,5,5,5,5,5,1,1,287.144,42,150.773
6150,5497,3,6,2,5,5,5,5,5,1,1,287.532,42,150.363
6151,5498,1,6,2,3,3,3,3,3,1,1,286.627,41,191.763
6152,5498,2,6,2,3,3,3,3,3,1,1,286.518,42,193.433
6153,5498,3,6,2,3,3,3,3,3,1,1,286.889,42,198.801
6154,5499,1,6,2,3,3,3,3,3,1,1,286.781,42,150.987
6155,5499,2,6,2,3,3,3,3,3,1,1,286.805,41,150.451
6156,5499,3,4,1,3,3,3,3,3,1,1,287.079,41,158.588
6157,5500,1,9,3,11,11,11,11,11,0,1,286.48,42,14230.0
6158,5500,2,9,3,11,11,11,11,11,0,1,286.356,42,14168.8
6159,5500,3,9,3,11,11,11,11,11,0,1,287.13,42,13894.8
6160,5501,1,7,3,16,16,16,16,16,1,1,286.391,42,334.459
6161,5501,2,7,3,16,16,16,16,16,1,1,287.173,42,347.426
6162,5501,3,7,3,16,16,16,16,16,1,1,286.991,42,334.175
6163,5502,1,6,2,8,8,8,8,8,0,1,287.062,42,200.5
6164,5502,2,6,2,8,8,8,8,8,0,1,287.124,42,200.997
6165,5502,3,6,2,8,8,8,8,8,0,1,286.796,42,202.02
6166,5503,1,7,2,11,11,11,11,11,0,1,286.795,42,511.674
6167,5503,2,7,2,11,11,11,11,11,0,1,286.949,42,515.248
6168,5503,3,7,2,11,11,11,11,11,0,1,286.763,42,515.369
6169,5504,1,7,2,5,5,5,5,5,1,1,286.94,42,160.915
6170,5504,2,7,2,5,5,5,5,5,1,1,287.137,41,161.299
6171,5504,3,7,2,5,5,5,5,5,1,1,287.03,41,161.914
6172,5505,1,10,3,12,12,12,12,12,2,1,286.668,42,540.347
6173,5505,2,10,3,12,12,12,12,12,2,1,287.046,42,542.377
6174,5505,3,10,3,12,12,12,12,12,2,1,286.988,42,542.5
6175,5506,1,7,2,9,9,9,9,9,0,1,287.053,41,470.719
6176,5506,2,7,2,9,9,9,9,9,0,1,286.328,42,480.388
6177,5506,3,7,2,9,9,9,9,9,0,1,286.785,41,462.345
6178,5507,1,4,1,2,2,2,2,2,1,1,286.29,41,192.94
6179,5507,2,4,1,2,2,2,2,2,1,1,286.956,41,192.261
6180,5507,3,4,1,2,2,2,2,2,1,1,286.931,42,190.71
6181,5508,1,10,3,8,8,8,8,8,1,1,286.787,42,877.144
6182,5508,2,10,3,8,8,8,8,8,1,1,287.043,41,882.241
6183,5508,3,10,3,8,8,8,8,8,1,1,287.165,42,880.634
6184,5509,1,9,4,5,5,5,5,5,1,1,287.234,42,322.588
6185,5509,2,9,4,5,5,5,5,5,1,1,286.974,42,323.798
6186,5509,3,9,4,5,5,5,5,5,1,1,286.923,41,326.633
6187,5510,1,6,2,4,4,4,4,4,1,1,286.695,42,148.044
6188,5510,2,6,2,4,4,4,4,4,1,1,287.142,41,148.769
6189,5510,3,6,2,4,4,4,4,4,1,1,286.866,42,149.191
6190,5511,1,4,1,8,8,8,8,8,0,1,286.366,42,291.587
6191,5511,2,4,1,8,8,8,8,8,0,1,286.614,42,274.063
6192,5511,3,4,1,8,8,8,8,8,0,1,286.812,41,279.968
6193,5512,1,7,2,36,36,36,36,36,0,1,286.583,41,154.925
6194,5512,2,7,2,36,36,36,36,36,0,1,286.727,42,154.478
6195,5512,3,7,2,36,36,36,36,36,0,1,286.395,42,153.101
6196,5513,1,5,2,5,5,5,5,5,1,1,286.382,41,689.259
6197,5513,2,5,2,5,5,5,5,5,1,1,287.465,41,692.782
6198,5513,3,5,2,5,5,5,5,5,1,1,287.176,41,693.721
6199,5514,1,10,4,22,22,22,22,22,0,1,287.152,42,17482.3
6200,5514,2,10,4,22,22,22,22,22,0,1,286.813,42,17491.5
6201,5514,3,10,4,22,22,22,22,22,0,1,286.685,41,17499.1
6202,5515,1,6,2,12,12,12,12,12,0,1,286.466,42,155.84
6203,5515,2,6,2,12,12,12,12,12,0,1,286.674,41,157.078
6204,5515,3,6,2,12,12,12,12,12,0,1,287.091,42,155.112
6205,5516,1,8,3,4,4,4,4,4,1,1,287.011,42,196.1
6206,5516,2,8,3,4,4,4,4,4,1,1,286.735,41,196.521
6207,5516,3,8,3,4,4,4,4,4,1,1,286.694,42,197.229
6208,5517,1,4,2,3,3,3,3,3,1,1,286.549,42,147.609
6209,5517,2,4,2,3,3,3,3,3,1,1,285.736,42,143.923
6210,5517,3,4,2,3,3,3,3,3,1,1,286.358,41,144.652
6211,5518,1,6,2,7,7,7,7,7,0,1,286.84,42,201.681
6212,5518,2,6,2,7,7,7,7,7,0,1,286.583,42,220.142
6213,5518,3,6,2,7,7,7,7,7,0,1,287.925,42,205.036
6214,5519,1,7,3,9,9,9,9,9,0,1,286.299,42,582.222
6215,5519,2,7,3,9,9,9,9,9,0,1,288.004,42,596.095
6216,5519,3,7,3,9,9,9,9,9,0,1,286.58,42,579.658
6217,5520,1,6,2,7,7,7,7,7,1,1,286.286,42,188.285
6218,5520,2,6,2,7,7,7,7,7,1,1,286.922,42,188.425
6219,5520,3,6,2,7,7,7,7,7,1,1,286.987,41,188.959
6220,5521,1,4,2,3,3,3,3,3,0,1,286.391,41,205.736
6221,5521,2,4,2,3,3,3,3,3,0,1,287.075,41,206.345
6222,5521,3,4,2,3,3,3,3,3,0,1,286.325,42,202.996
6223,5522,1,3,2,4,4,4,4,4,0,1,287.099,42,158.862
6224,5522,2,3,2,4,4,4,4,4,0,1,286.925,42,162.095
6225,5522,3,3,2,4,4,4,4,4,0,1,286.367,41,162.862
6226,5523,1,7,3,5,5,5,5,5,2,1,286.281,42,160.383
6227,5523,2,7,3,5,5,5,5,5,2,1,286.58,42,175.794
6228,5523,3,7,3,5,5,5,5,5,2,1,286.996,42,161.065
6229,5524,1,5,2,4,4,4,4,4,1,1,287.233,41,146.229
6230,5524,2,5,2,4,4,4,4,4,1,1,286.878,41,147.093
6231,5524,3,5,2,4,4,4,4,4,1,1,287.134,42,147.536
6232,5525,1,7,2,30,30,30,30,30,0,1,286.928,42,149.991
6233,5525,2,7,2,30,30,30,30,30,0,1,286.462,42,150.711
6234,5525,3,7,2,30,30,30,30,30,0,1,286.959,41,149.06
6235,5526,1,8,3,19,19,19,19,19,0,1,287.274,41,748.8
6236,5526,2,8,3,19,19,19,19,19,0,1,287.036,42,739.967
6237,5526,3,8,3,19,19,19,19,19,0,1,286.308,42,738.392
6238,5527,1,5,2,3,3,3,3,3,1,1,286.809,42,147.911
6239,5527,2,5,2,3,3,3,3,3,1,1,287.01,42,147.062
6240,5527,3,5,2,3,3,3,3,3,1,1,286.529,42,147.785
6241,5528,1,7,3,4,4,4,4,4,1,1,286.542,42,325.815
6242,5528,2,7,3,4,4,4,4,4,1,1,286.272,41,338.74
6243,5528,3,7,3,4,4,4,4,4,1,1,286.324,42,324.7
6244,5529,1,5,1,7,7,7,7,7,0,1,286.922,42,157.355
6245,5529,2,5,1,7,7,7,7,7,0,1,286.5,42,158.145
6246,5529,3,5,1,7,7,7,7,7,0,1,286.851,42,158.953
6247,5530,1,9,5,4,4,4,4,4,1,1,287.117,42,2605.04
6248,5530,2,9,5,4,4,4,4,4,1,1,286.954,42,2650.09
6249,5530,3,9,5,4,4,4,4,4,1,1,286.863,42,2617.88
6250,5531,1,8,3,13,13,13,13,13,2,1,286.906,42,192.577
6251,5531,2,10,3,13,13,13,13,13,2,1,286.254,42,545.447
6252,5531,3,10,3,13,13,13,13,13,2,1,287.048,41,541.158
6253,5532,1,5,2,4,4,4,4,4,1,1,286.921,42,690.966
6254,5532,2,5,2,4,4,4,4,4,1,1,286.462,42,685.416
6255,5532,3,5,2,4,4,4,4,4,1,1,286.306,41,717.499
6256,5533,1,7,3,3,3,3,3,3,1,1,286.973,42,1747.46
6257,5533,2,7,3,3,3,3,3,3,1,1,286.96,42,1720.4
6258,5533,3,7,3,3,3,3,3,3,1,1,287.069,42,1749.14
6259,5534,1,6,2,3,3,3,3,3,1,1,286.909,42,1847.66
6260,5534,2,6,2,3,3,3,3,3,1,1,287.187,42,1837.32
6261,5534,3,6,2,3,3,3,3,3,1,1,286.729,42,1839.88
6262,5535,1,5,2,13,13,13,13,13,0,1,286.317,42,214.654
6263,5535,2,5,2,13,13,13,13,13,0,1,286.95,42,214.012
6264,5535,3,5,2,13,13,13,13,13,0,1,286.82,42,214.67
6265,5536,1,8,3,6,6,6,6,6,1,1,286.879,42,218.51
6266,5536,2,8,3,6,6,6,6,6,1,1,287.029,42,221.372
6267,5536,3,8,3,6,6,6,6,6,1,1,286.207,42,217.608
6268,5537,1,4,1,8,8,8,8,8,0,1,286.94,42,175.455
6269,5537,2,4,1,8,8,8,8,8,0,1,286.66,42,157.526
6270,5537,3,4,1,8,8,8,8,8,0,1,287.021,41,158.856
6271,5538,1,3,1,4,4,4,4,4,0,1,287.222,42,148.204
6272,5538,2,3,1,4,4,4,4,4,0,1,287.219,42,148.703
6273,5538,3,3,1,4,4,4,4,4,0,1,286.525,42,147.98
6274,5539,1,6,3,9,9,9,9,9,0,1,286.968,42,207.159
6275,5539,2,6,3,9,9,9,9,9,0,1,286.755,41,206.289
6276,5539,3,6,3,9,9,9,9,9,0,1,287.027,41,206.73
6277,5540,1,5,1,3,3,3,3,3,1,1,286.455,42,511.161
6278,5540,2,5,1,3,3,3,3,3,1,1,287.03,42,521.826
6279,5540,3,5,1,3,3,3,3,3,1,1,286.866,42,523.958
6280,5541,1,6,2,5,5,5,5,5,1,1,286.204,42,152.062
6281,5541,2,6,2,5,5,5,5,5,1,1,286.941,42,151.103
6282,5541,3,6,2,5,5,5,5,5,1,1,287.053,42,152.246
6283,5542,1,6,2,9,9,9,9,9,0,1,287.344,41,199.709
6284,5542,2,6,2,9,9,9,9,9,0,1,286.365,42,183.005
6285,5542,3,6,2,9,9,9,9,9,0,1,287.076,42,182.588
6286,5543,1,13,5,7,7,7,7,7,1,1,287.076,42,49501.6
6287,5543,2,13,5,7,7,7,7,7,1,1,286.146,41,49693.2
6288,5543,3,13,5,7,7,7,7,7,1,1,287.016,42,49564.5
6289,5544,1,4,1,9,9,9,9,9,0,1,287.222,42,171.904
6290,5544,2,4,1,9,9,9,9,9,0,1,286.685,41,153.819
6291,5544,3,4,1,9,9,9,9,9,0,1,286.254,41,150.749
6292,5545,1,5,3,6,6,6,6,6,0,1,287.539,42,151.665
6293,5545,2,5,3,6,6,6,6,6,0,1,286.897,42,148.832
6294,5545,3,5,3,6,6,6,6,6,0,1,287.182,42,149.926
6295,5546,1,5,3,4,4,4,4,4,1,1,286.837,41,198.972
6296,5546,2,5,3,4,4,4,4,4,1,1,286.221,42,199.76
6297,5546,3,5,3,4,4,4,4,4,1,1,286.735,41,199.93
6298,5547,1,6,2,6,6,6,6,6,0,1,287.121,42,205.041
6299,5547,2,6,2,6,6,6,6,6,0,1,286.883,42,204.773
6300,5547,3,6,2,6,6,6,6,6,0,1,286.978,41,207.531
6301,5548,1,8,3,10,10,10,10,10,1,1,286.924,41,8139.91
6302,5548,2,8,3,10,10,10,10,10,1,1,286.873,41,8111.51
6303,5548,3,8,3,10,10,10,10,10,1,1,286.42,42,7973.64
6304,5549,1,8,3,9,9,9,9,9,2,1,287.048,41,389.991
6305,5549,2,8,3,9,9,9,9,9,2,1,287.243,42,202.126
6306,5549,3,8,3,9,9,9,9,9,2,1,287.221,42,202.726
6307,5550,1,8,2,31,31,31,31,31,0,1,287.082,42,222.349
6308,5550,2,8,2,31,31,31,31,31,0,1,287.356,41,222.217
6309,5550,3,8,2,31,31,31,31,31,0,1,286.948,42,220.659
6310,5551,1,6,2,7,7,7,7,7,1,1,286.949,42,1889.14
6311,5551,2,6,2,7,7,7,7,7,1,1,287.038,41,1869.72
6312,5551,3,6,2,7,7,7,7,7,1,1,287.133,42,1890.19
6313,5552,1,3,2,2,2,2,2,2,0,1,286.368,42,148.007
6314,5552,2,3,2,2,2,2,2,2,0,1,286.276,41,141.17
6315,5552,3,3,2,2,2,2,2,2,0,1,287.29,42,143.709
6316,5553,1,6,2,7,7,7,7,7,3,1,286.301,41,161.523
6317,5553,2,5,2,7,7,7,7,7,3,1,287.194,41,151.968
6318,5553,3,5,2,7,7,7,7,7,3,1,286.875,42,156.132
6319,5554,1,6,2,5,5,5,5,5,1,1,286.487,42,154.3
6320,5554,2,6,2,5,5,5,5,5,1,1,286.262,42,154.568
6321,5554,3,6,2,5,5,5,5,5,1,1,286.999,42,153.001
6322,5555,1,7,2,5,5,5,5,5,1,1,286.796,41,310.124
6323,5555,2,7,2,5,5,5,5,5,1,1,286.364,42,307.025
6324,5555,3,7,2,5,5,5,5,5,1,1,286.907,42,310.189
6325,5556,1,7,2,23,23,23,23,23,0,1,287.09,42,160.605
6326,5556,2,7,2,23,23,23,23,23,0,1,286.731,42,160.131
6327,5556,3,7,2,23,23,23,23,23,0,1,286.949,42,178.585
6328,5557,1,5,1,4,4,4,4,4,1,1,286.889,41,147.774
6329,5557,2,5,1,4,4,4,4,4,1,1,286.871,42,148.339
6330,5557,3,5,1,4,4,4,4,4,1,1,287.031,42,148.233
6331,5558,1,5,1,3,3,3,3,3,1,1,286.932,42,160.236
6332,5558,2,5,1,3,3,3,3,3,1,1,287.127,42,160.081
6333,5558,3,5,1,3,3,3,3,3,1,1,286.768,42,160.045
6334,5559,1,3,1,4,4,4,4,4,0,1,286.294,42,160.979
6335,5559,2,3,1,4,4,4,4,4,0,1,287.289,42,164.727
6336,5559,3,3,1,4,4,4,4,4,0,1,286.894,41,160.268
6337,5560,1,6,2,8,8,8,8,8,0,1,287.45,42,274.792
6338,5560,2,6,2,8,8,8,8,8,0,1,286.902,42,269.171
6339,5560,3,6,2,8,8,8,8,8,0,1,287.003,42,364.236
6340,5561,1,6,2,9,9,9,9,9,0,1,286.826,42,225.124
6341,5561,2,6,2,9,9,9,9,9,0,1,286.984,42,223.724
6342,5561,3,6,2,9,9,9,9,9,0,1,286.286,41,244.408
6343,5562,1,7,3,9,9,9,9,9,0,1,287.219,42,580.942
6344,5562,2,7,3,9,9,9,9,9,0,1,286.915,42,591.212
6345,5562,3,7,3,9,9,9,9,9,0,1,287.24,41,589.647
