program_name,variant_type,op_count_or_size,poly_modulus_degree,coeff_modulus_size_bits,plain_modulus_bit_size,coeff_modulus_prime_bits_csv,depth,mul_depth,ct_ct_muls,relinearizations,rotations,ct_ct_adds,pl_ct_muls,pl_ct_adds,median_execution_time_us
ct_ct_mul,scalar,50,8192,130,18,"40,30,30,30",50,50,50,50,0,0,0,0,1049887
ct_ct_mul,scalar,80,8192,130,18,"40,30,30,30",80,80,80,80,0,0,0,0,1677584
ct_ct_mul,scalar,100,8192,130,18,"40,30,30,30",100,100,100,100,0,0,0,0,2096725
ct_ct_mul,scalar,250,8192,130,18,"40,30,30,30",250,250,250,250,0,0,0,0,5238279
ct_ct_mul,scalar,500,8192,130,18,"40,30,30,30",500,500,500,500,0,0,0,0,10477359
ct_ct_mul,scalar,750,8192,130,18,"40,30,30,30",750,750,750,750,0,0,0,0,15716523
ct_ct_mul,scalar,1000,8192,130,18,"40,30,30,30",1000,1000,1000,1000,0,0,0,0,20960050
ct_ct_mul,scalar,1,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,23357
ct_ct_mul,scalar,10,8192,130,20,"40,30,30,30",10,10,10,10,0,0,0,0,212023
ct_ct_mul,scalar,50,8192,130,20,"40,30,30,30",50,50,50,50,0,0,0,0,1050310
ct_ct_mul,scalar,80,8192,130,20,"40,30,30,30",80,80,80,80,0,0,0,0,1678492
ct_ct_mul,scalar,100,8192,130,20,"40,30,30,30",100,100,100,100,0,0,0,0,2097438
ct_ct_mul,scalar,250,8192,130,20,"40,30,30,30",250,250,250,250,0,0,0,0,5241375
ct_ct_mul,scalar,500,8192,130,20,"40,30,30,30",500,500,500,500,0,0,0,0,10478406
ct_ct_mul,scalar,750,8192,130,20,"40,30,30,30",750,750,750,750,0,0,0,0,15719933
ct_ct_mul,scalar,1000,8192,130,20,"40,30,30,30",1000,1000,1000,1000,0,0,0,0,20954567
ct_ct_mul,scalar,1,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,23339
ct_ct_mul,scalar,10,8192,130,25,"40,30,30,30",10,10,10,10,0,0,0,0,212065
ct_ct_mul,scalar,50,8192,130,25,"40,30,30,30",50,50,50,50,0,0,0,0,1049788
ct_ct_mul,scalar,80,8192,130,25,"40,30,30,30",80,80,80,80,0,0,0,0,1678130
ct_ct_mul,scalar,100,8192,130,25,"40,30,30,30",100,100,100,100,0,0,0,0,2096258
ct_ct_mul,scalar,250,8192,130,25,"40,30,30,30",250,250,250,250,0,0,0,0,5236163
ct_ct_mul,scalar,500,8192,130,25,"40,30,30,30",500,500,500,500,0,0,0,0,10471939
ct_ct_mul,scalar,750,8192,130,25,"40,30,30,30",750,750,750,750,0,0,0,0,15709015
ct_ct_mul,scalar,1000,8192,130,25,"40,30,30,30",1000,1000,1000,1000,0,0,0,0,20944903
ct_ct_mul,scalar,1,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,63711
ct_ct_mul,scalar,10,16384,160,18,"40,30,30,30,30",10,10,10,10,0,0,0,0,588684
ct_ct_mul,scalar,50,16384,160,18,"40,30,30,30,30",50,50,50,50,0,0,0,0,2924129
ct_ct_mul,scalar,80,16384,160,18,"40,30,30,30,30",80,80,80,80,0,0,0,0,4673943
ct_ct_mul,scalar,100,16384,160,18,"40,30,30,30,30",100,100,100,100,0,0,0,0,5844415
ct_ct_mul,scalar,250,16384,160,18,"40,30,30,30,30",250,250,250,250,0,0,0,0,14599368
ct_ct_mul,scalar,500,16384,160,18,"40,30,30,30,30",500,500,500,500,0,0,0,0,29155577
ct_ct_mul,scalar,750,16384,160,18,"40,30,30,30,30",750,750,750,750,0,0,0,0,43742020
ct_ct_mul,scalar,1000,16384,160,18,"40,30,30,30,30",1000,1000,1000,1000,0,0,0,0,58365127
ct_ct_mul,scalar,1,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,63783
ct_ct_mul,scalar,10,16384,160,20,"40,30,30,30,30",10,10,10,10,0,0,0,0,588411
ct_ct_mul,scalar,50,16384,160,20,"40,30,30,30,30",50,50,50,50,0,0,0,0,2919904
ct_ct_mul,scalar,80,16384,160,20,"40,30,30,30,30",80,80,80,80,0,0,0,0,4668069
ct_ct_mul,scalar,100,16384,160,20,"40,30,30,30,30",100,100,100,100,0,0,0,0,5833125
ct_ct_mul,scalar,250,16384,160,20,"40,30,30,30,30",250,250,250,250,0,0,0,0,14569559
ct_ct_mul,scalar,500,16384,160,20,"40,30,30,30,30",500,500,500,500,0,0,0,0,29139424
ct_ct_mul,scalar,750,16384,160,20,"40,30,30,30,30",750,750,750,750,0,0,0,0,43735142
ct_ct_mul,scalar,1000,16384,160,20,"40,30,30,30,30",1000,1000,1000,1000,0,0,0,0,58353833
ct_ct_mul,scalar,1,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,63801
ct_ct_mul,scalar,10,16384,160,25,"40,30,30,30,30",10,10,10,10,0,0,0,0,588784
ct_ct_mul,scalar,50,16384,160,25,"40,30,30,30,30",50,50,50,50,0,0,0,0,2923271
ct_ct_mul,scalar,80,16384,160,25,"40,30,30,30,30",80,80,80,80,0,0,0,0,4674459
ct_ct_mul,scalar,100,16384,160,25,"40,30,30,30,30",100,100,100,100,0,0,0,0,5841940
ct_ct_mul,scalar,250,16384,160,25,"40,30,30,30,30",250,250,250,250,0,0,0,0,14588242
ct_ct_mul,scalar,500,16384,160,25,"40,30,30,30,30",500,500,500,500,0,0,0,0,29170651
ct_ct_mul,scalar,750,16384,160,25,"40,30,30,30,30",750,750,750,750,0,0,0,0,43728937
ct_ct_mul,scalar,1000,16384,160,25,"40,30,30,30,30",1000,1000,1000,1000,0,0,0,0,58267311
ct_ct_mul,scalar,1,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,82231
ct_ct_mul,scalar,10,16384,260,18,"50,40,40,40,40,50",10,10,10,10,0,0,0,0,762310
ct_ct_mul,scalar,50,16384,260,18,"50,40,40,40,40,50",50,50,50,50,0,0,0,0,3784961
ct_ct_mul,scalar,80,16384,260,18,"50,40,40,40,40,50",80,80,80,80,0,0,0,0,6046977
ct_ct_mul,scalar,100,16384,260,18,"50,40,40,40,40,50",100,100,100,100,0,0,0,0,7556564
ct_ct_mul,scalar,250,16384,260,18,"50,40,40,40,40,50",250,250,250,250,0,0,0,0,18883430
ct_ct_mul,scalar,500,16384,260,18,"50,40,40,40,40,50",500,500,500,500,0,0,0,0,37749683
ct_ct_mul,scalar,750,16384,260,18,"50,40,40,40,40,50",750,750,750,750,0,0,0,0,56632772
ct_ct_mul,scalar,1000,16384,260,18,"50,40,40,40,40,50",1000,1000,1000,1000,0,0,0,0,75489747
ct_ct_mul,scalar,1,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,82337
ct_ct_mul,scalar,10,16384,260,20,"50,40,40,40,40,50",10,10,10,10,0,0,0,0,762180
ct_ct_mul,scalar,50,16384,260,20,"50,40,40,40,40,50",50,50,50,50,0,0,0,0,3785262
ct_ct_mul,scalar,80,16384,260,20,"50,40,40,40,40,50",80,80,80,80,0,0,0,0,6052680
ct_ct_mul,scalar,100,16384,260,20,"50,40,40,40,40,50",100,100,100,100,0,0,0,0,7567189
ct_ct_mul,scalar,250,16384,260,20,"50,40,40,40,40,50",250,250,250,250,0,0,0,0,18896731
ct_ct_mul,scalar,500,16384,260,20,"50,40,40,40,40,50",500,500,500,500,0,0,0,0,37747594
ct_ct_mul,scalar,750,16384,260,20,"50,40,40,40,40,50",750,750,750,750,0,0,0,0,56613499
ct_ct_mul,scalar,1000,16384,260,20,"50,40,40,40,40,50",1000,1000,1000,1000,0,0,0,0,75532680
ct_ct_mul,scalar,1,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,82401
ct_ct_mul,scalar,10,16384,260,25,"50,40,40,40,40,50",10,10,10,10,0,0,0,0,762245
ct_ct_mul,scalar,50,16384,260,25,"50,40,40,40,40,50",50,50,50,50,0,0,0,0,3785804
ct_ct_mul,scalar,80,16384,260,25,"50,40,40,40,40,50",80,80,80,80,0,0,0,0,6052075
ct_ct_mul,scalar,100,16384,260,25,"50,40,40,40,40,50",100,100,100,100,0,0,0,0,7559859
ct_ct_mul,scalar,250,16384,260,25,"50,40,40,40,40,50",250,250,250,250,0,0,0,0,18895700
ct_ct_mul,scalar,500,16384,260,25,"50,40,40,40,40,50",500,500,500,500,0,0,0,0,37762287
ct_ct_mul,scalar,750,16384,260,25,"50,40,40,40,40,50",750,750,750,750,0,0,0,0,56625351
ct_ct_mul,scalar,1000,16384,260,25,"50,40,40,40,40,50",1000,1000,1000,1000,0,0,0,0,75527383
ct_ct_mul,scalar,1,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,63688
ct_ct_mul,scalar,10,16384,270,18,"60,50,50,50,60",10,10,10,10,0,0,0,0,587503
ct_ct_mul,scalar,50,16384,270,18,"60,50,50,50,60",50,50,50,50,0,0,0,0,2917361
ct_ct_mul,scalar,80,16384,270,18,"60,50,50,50,60",80,80,80,80,0,0,0,0,4665593
ct_ct_mul,scalar,100,16384,270,18,"60,50,50,50,60",100,100,100,100,0,0,0,0,5829417
ct_ct_mul,scalar,250,16384,270,18,"60,50,50,50,60",250,250,250,250,0,0,0,0,14569904
ct_ct_mul,scalar,500,16384,270,18,"60,50,50,50,60",500,500,500,500,0,0,0,0,29128476
ct_ct_mul,scalar,750,16384,270,18,"60,50,50,50,60",750,750,750,750,0,0,0,0,43670927
ct_ct_mul,scalar,1000,16384,270,18,"60,50,50,50,60",1000,1000,1000,1000,0,0,0,0,58222722
ct_ct_mul,scalar,1,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,63740
ct_ct_mul,scalar,10,16384,270,20,"60,50,50,50,60",10,10,10,10,0,0,0,0,587693
ct_ct_mul,scalar,50,16384,270,20,"60,50,50,50,60",50,50,50,50,0,0,0,0,2917866
ct_ct_mul,scalar,80,16384,270,20,"60,50,50,50,60",80,80,80,80,0,0,0,0,4664384
ct_ct_mul,scalar,100,16384,270,20,"60,50,50,50,60",100,100,100,100,0,0,0,0,5830052
ct_ct_mul,scalar,250,16384,270,20,"60,50,50,50,60",250,250,250,250,0,0,0,0,14569921
ct_ct_mul,scalar,500,16384,270,20,"60,50,50,50,60",500,500,500,500,0,0,0,0,29120826
ct_ct_mul,scalar,750,16384,270,20,"60,50,50,50,60",750,750,750,750,0,0,0,0,43700649
ct_ct_mul,scalar,1000,16384,270,20,"60,50,50,50,60",1000,1000,1000,1000,0,0,0,0,58259152
ct_ct_mul,scalar,1,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,63457
ct_ct_mul,scalar,10,16384,270,25,"60,50,50,50,60",10,10,10,10,0,0,0,0,587682
ct_ct_mul,scalar,50,16384,270,25,"60,50,50,50,60",50,50,50,50,0,0,0,0,2918212
ct_ct_mul,scalar,80,16384,270,25,"60,50,50,50,60",80,80,80,80,0,0,0,0,4665581
ct_ct_mul,scalar,100,16384,270,25,"60,50,50,50,60",100,100,100,100,0,0,0,0,5832425
ct_ct_mul,scalar,250,16384,270,25,"60,50,50,50,60",250,250,250,250,0,0,0,0,14577574
ct_ct_mul,scalar,500,16384,270,25,"60,50,50,50,60",500,500,500,500,0,0,0,0,29149494
ct_ct_mul,scalar,750,16384,270,25,"60,50,50,50,60",750,750,750,750,0,0,0,0,43702856
ct_ct_mul,scalar,1000,16384,270,25,"60,50,50,50,60",1000,1000,1000,1000,0,0,0,0,58187062
ct_ct_mul,vector,1,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12096
ct_ct_mul,vector,10,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12044
ct_ct_mul,vector,50,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12083
ct_ct_mul,vector,80,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12090
ct_ct_mul,vector,100,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12083
ct_ct_mul,vector,250,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12044
ct_ct_mul,vector,500,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12043
ct_ct_mul,vector,750,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12088
ct_ct_mul,vector,1000,4096,90,18,"30,30,30",1,1,1,1,0,0,0,0,12092
ct_ct_mul,vector,1,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12044
ct_ct_mul,vector,10,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12093
ct_ct_mul,vector,50,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12093
ct_ct_mul,vector,80,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12051
ct_ct_mul,vector,100,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12097
ct_ct_mul,vector,250,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12095
ct_ct_mul,vector,500,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12044
ct_ct_mul,vector,750,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12107
ct_ct_mul,vector,1000,4096,90,20,"30,30,30",1,1,1,1,0,0,0,0,12025
ct_ct_mul,vector,1,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12050
ct_ct_mul,vector,10,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12073
ct_ct_mul,vector,50,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12040
ct_ct_mul,vector,80,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12069
ct_ct_mul,vector,100,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12042
ct_ct_mul,vector,250,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12048
ct_ct_mul,vector,500,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12065
ct_ct_mul,vector,750,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12076
ct_ct_mul,vector,1000,4096,90,25,"30,30,30",1,1,1,1,0,0,0,0,12031
ct_ct_mul,vector,1,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34068
ct_ct_mul,vector,10,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34083
ct_ct_mul,vector,50,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34078
ct_ct_mul,vector,80,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34073
ct_ct_mul,vector,100,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34065
ct_ct_mul,vector,250,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34080
ct_ct_mul,vector,500,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34101
ct_ct_mul,vector,750,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34099
ct_ct_mul,vector,1000,8192,130,18,"40,30,30,30",1,1,1,1,0,0,0,0,34087
ct_ct_mul,vector,1,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34088
ct_ct_mul,vector,10,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34093
ct_ct_mul,vector,50,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34102
ct_ct_mul,vector,80,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34110
ct_ct_mul,vector,100,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34090
ct_ct_mul,vector,250,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34098
ct_ct_mul,vector,500,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34072
ct_ct_mul,vector,750,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34087
ct_ct_mul,vector,1000,8192,130,20,"40,30,30,30",1,1,1,1,0,0,0,0,34093
ct_ct_mul,vector,1,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34083
ct_ct_mul,vector,10,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34086
ct_ct_mul,vector,50,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34091
ct_ct_mul,vector,80,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34076
ct_ct_mul,vector,100,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34099
ct_ct_mul,vector,250,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34089
ct_ct_mul,vector,500,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34095
ct_ct_mul,vector,750,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34088
ct_ct_mul,vector,1000,8192,130,25,"40,30,30,30",1,1,1,1,0,0,0,0,34114
ct_ct_mul,vector,1,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90351
ct_ct_mul,vector,10,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90554
ct_ct_mul,vector,50,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90438
ct_ct_mul,vector,80,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90395
ct_ct_mul,vector,100,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90458
ct_ct_mul,vector,250,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90233
ct_ct_mul,vector,500,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90176
ct_ct_mul,vector,750,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90456
ct_ct_mul,vector,1000,16384,160,18,"40,30,30,30,30",1,1,1,1,0,0,0,0,90451
ct_ct_mul,vector,1,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90423
ct_ct_mul,vector,10,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90450
ct_ct_mul,vector,50,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90225
ct_ct_mul,vector,80,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90254
ct_ct_mul,vector,100,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90444
ct_ct_mul,vector,250,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90510
ct_ct_mul,vector,500,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90455
ct_ct_mul,vector,750,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90485
ct_ct_mul,vector,1000,16384,160,20,"40,30,30,30,30",1,1,1,1,0,0,0,0,90278
ct_ct_mul,vector,1,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90261
ct_ct_mul,vector,10,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90462
ct_ct_mul,vector,50,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90418
ct_ct_mul,vector,80,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90430
ct_ct_mul,vector,100,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90368
ct_ct_mul,vector,250,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90432
ct_ct_mul,vector,500,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90222
ct_ct_mul,vector,750,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90515
ct_ct_mul,vector,1000,16384,160,25,"40,30,30,30,30",1,1,1,1,0,0,0,0,90450
ct_ct_mul,vector,1,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112714
ct_ct_mul,vector,10,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112727
ct_ct_mul,vector,50,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112526
ct_ct_mul,vector,80,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112743
ct_ct_mul,vector,100,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112761
ct_ct_mul,vector,250,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112663
ct_ct_mul,vector,500,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112720
ct_ct_mul,vector,750,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112780
ct_ct_mul,vector,1000,16384,260,18,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112716
ct_ct_mul,vector,1,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112727
ct_ct_mul,vector,10,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112803
ct_ct_mul,vector,50,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112779
ct_ct_mul,vector,80,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112770
ct_ct_mul,vector,100,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112739
ct_ct_mul,vector,250,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112761
ct_ct_mul,vector,500,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112890
ct_ct_mul,vector,750,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112799
ct_ct_mul,vector,1000,16384,260,20,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112817
ct_ct_mul,vector,1,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112845
ct_ct_mul,vector,10,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112739
ct_ct_mul,vector,50,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112762
ct_ct_mul,vector,80,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112792
ct_ct_mul,vector,100,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112768
ct_ct_mul,vector,250,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112710
ct_ct_mul,vector,500,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112791
ct_ct_mul,vector,750,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112743
ct_ct_mul,vector,1000,16384,260,25,"50,40,40,40,40,50",1,1,1,1,0,0,0,0,112710
ct_ct_mul,vector,1,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90479
ct_ct_mul,vector,10,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90691
ct_ct_mul,vector,50,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90284
ct_ct_mul,vector,80,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90454
ct_ct_mul,vector,100,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90455
ct_ct_mul,vector,250,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90510
ct_ct_mul,vector,500,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90493
ct_ct_mul,vector,750,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90486
ct_ct_mul,vector,1000,16384,270,18,"60,50,50,50,60",1,1,1,1,0,0,0,0,90311
ct_ct_mul,vector,1,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90509
ct_ct_mul,vector,10,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90485
ct_ct_mul,vector,50,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90511
ct_ct_mul,vector,80,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90495
ct_ct_mul,vector,100,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90247
ct_ct_mul,vector,250,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90287
ct_ct_mul,vector,500,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90497
ct_ct_mul,vector,750,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90611
ct_ct_mul,vector,1000,16384,270,20,"60,50,50,50,60",1,1,1,1,0,0,0,0,90531
ct_ct_mul,vector,1,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90281
ct_ct_mul,vector,10,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90317
ct_ct_mul,vector,50,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90529
ct_ct_mul,vector,80,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90454
ct_ct_mul,vector,100,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90522
ct_ct_mul,vector,250,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90463
ct_ct_mul,vector,500,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90242
ct_ct_mul,vector,750,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90412
ct_ct_mul,vector,1000,16384,270,25,"60,50,50,50,60",1,1,1,1,0,0,0,0,90425
