run_id,target_line,run_number,depth_max,xdepth_max,mul_total,relin_total,mod_switch_total,he_add_total,rotate_total,rotation_keys,relin_keys,execution_time_ms,noise,llm_benchmark_compile_time_ms
1209,403,3,3,2,2,2,2,2,2,0,1,287.213,42,210.826
1210,404,1,7,4,5,5,5,5,5,2,1,287.796,42,175.993
1211,404,2,7,4,5,5,5,5,5,2,1,287.214,41,174.754
1212,404,3,7,4,5,5,5,5,5,2,1,287.185,42,173.886
1213,405,1,6,2,4,4,4,4,4,1,1,286.882,41,178.806
1214,405,2,6,2,4,4,4,4,4,1,1,286.893,42,179.676
1215,405,3,6,2,4,4,4,4,4,1,1,287.484,42,182.042
1216,406,1,6,2,7,7,7,7,7,0,1,287.157,42,181.887
1217,406,2,6,2,7,7,7,7,7,0,1,287.055,41,181.183
1218,406,3,6,2,7,7,7,7,7,0,1,287.936,42,180.698
1219,407,1,8,3,4,4,4,4,4,1,1,287.216,41,647.58
1220,407,2,8,3,4,4,4,4,4,1,1,287.304,41,658.267
1221,407,3,8,3,4,4,4,4,4,1,1,288.288,42,659.666
1222,408,1,5,2,4,4,4,4,4,1,1,287.741,41,159.643
1223,408,2,5,2,4,4,4,4,4,1,1,287.371,42,146.231
1224,408,3,5,2,4,4,4,4,4,1,1,287.479,42,146.481
1225,409,1,10,4,5,5,5,5,5,1,1,287.282,41,14587.1
1226,409,2,10,4,5,5,5,5,5,1,1,287.356,42,14522.0
1227,409,3,10,4,5,5,5,5,5,1,1,287.169,42,14533.2
1228,410,1,6,2,9,9,9,9,9,0,1,287.529,41,549.296
1229,410,2,6,2,9,9,9,9,9,0,1,287.05,42,522.877
1230,410,3,6,2,9,9,9,9,9,0,1,286.851,42,523.313
1231,411,1,7,3,17,17,17,17,17,0,1,287.58,42,655.898
1232,411,2,7,3,17,17,17,17,17,0,1,287.18,42,668.133
1233,411,3,7,3,17,17,17,17,17,0,1,287.151,42,661.26
1234,412,1,6,3,8,8,8,8,8,0,1,287.13,42,300.884
1235,412,2,6,3,8,8,8,8,8,0,1,290.73,42,300.602
1236,412,3,6,3,8,8,8,8,8,0,1,286.991,42,300.386
1237,413,1,4,2,9,9,9,9,9,0,1,287.541,42,183.332
1238,413,2,4,2,9,9,9,9,9,0,1,287.226,42,187.979
1239,413,3,4,2,9,9,9,9,9,0,1,288.079,42,184.665
1240,414,1,7,2,4,4,4,4,4,1,1,287.385,42,268.282
1241,414,2,7,2,4,4,4,4,4,1,1,287.625,41,271.221
1242,414,3,7,2,4,4,4,4,4,1,1,287.413,42,284.229
1243,415,1,8,3,17,17,17,17,17,0,1,288.166,42,708.41
1244,415,2,8,3,17,17,17,17,17,0,1,287.971,42,715.123
